year,month,hour,latitude,longitude,focal_depth_(km),magnitude,country,magnitude_scale
2014,5,16,49.799,8.69,5.0,3.6,GERMANY,minor damage
2014,5,0,41.115,19.777,10.0,5.0,ALBANIA,minor damage
2014,5,9,40.24,25.33,23.0,6.9,"GREECE, TURKEY",severe damage
2014,5,1,25.0,97.845,10.0,5.9,CHINA,slight_damage
2014,6,19,-29.977,-177.725,20.0,6.9,KERMADEC ISLANDS,severe damage
2014,6,20,51.849,178.735,109.0,7.9,ALASKA,serious damage
2014,7,11,14.728,-92.578,67.0,6.9,MEXICO; GUATEMALA,severe damage
2014,7,19,37.005,142.453,20.0,6.5,JAPAN,severe damage
2014,7,9,35.524,-97.146,5.0,3.9,OKLAHOMA,minor damage
2014,7,10,58.306,-136.96,10.0,6.1,ALASKA,severe damage
2014,7,10,17.682,-95.653,107.0,6.3,MEXICO,severe damage
2014,8,4,36.841,3.301,30.0,5.5,ALGERIA,slight_damage
2014,8,8,27.189,103.409,12.0,6.2,CHINA,severe damage
2014,8,10,-26.99,26.705,5.0,5.5,SOUTH AFRICA,slight_damage
2014,8,19,-0.018,-78.322,12.0,5.1,ECUADOR,minor damage
2014,8,22,28.125,103.546,10.0,5.0,CHINA,minor damage
2014,8,2,32.663,47.673,6.0,6.2,IRAN,severe damage
2014,8,10,38.216,-122.312,11.0,6.1,CALIFORNIA,severe damage
2014,9,4,6.864,125.233,26.0,5.2,PHILIPPINES,minor damage
2014,9,2,-13.843,-71.695,10.0,5.1,PERU,minor damage
2014,10,13,23.383,100.47,9.0,6.1,CHINA,severe damage
2014,10,2,-32.108,-110.811,17.0,7.0,CHILE,serious damage
2014,10,3,12.526,-88.123,40.0,7.3,EL SALVADOR,serious damage
2014,11,2,1.893,126.522,45.0,7.1,INDONESIA,serious damage
2014,11,8,30.34,101.737,9.0,5.9,CHINA,slight_damage
2014,11,13,36.641,137.888,9.0,6.2,JAPAN,severe damage
2014,12,10,23.358,100.533,10.0,5.6,CHINA,slight_damage
2014,12,8,36.492,3.025,7.0,4.9,ALGERIA,minor damage
2015,1,5,29.353,103.199,10.0,5.3,CHINA,minor damage
2015,2,23,39.856,142.881,23.0,6.7,JAPAN,severe damage
2015,2,13,-16.431,168.148,10.0,6.4,VANUATU ISLANDS,severe damage
2015,2,22,23.01,101.755,10.0,4.5,CHINA,minor damage
2015,2,21,44.534,18.934,7.0,3.6,BALKANS NW,minor damage
2015,2,6,44.133,85.568,12.0,5.1,CHINA,minor damage
2015,2,21,34.671,73.278,30.0,5.4,PAKISTAN,minor damage
2015,2,20,-15.693,-71.934,10.0,4.5,PERU,minor damage
2015,3,10,23.5,98.9,11.0,5.5,CHINA,slight_damage
2015,3,20,44.088,19.861,20.0,4.4,BALKANS NW,minor damage
2015,3,20,6.8,-73.01,184.0,6.2,COLOMBIA,severe damage
2015,3,6,33.15,115.8,10.0,4.6,CHINA,minor damage
2015,3,23,-4.729,152.562,41.0,7.5,PAPUA NEW GUINEA,serious damage
2015,4,1,24.203,122.316,29.0,6.4,TAIWAN,severe damage
2015,4,6,28.231,84.731,8.0,7.8,NEPAL,serious damage
2015,5,16,31.529,140.213,10.0,5.7,JAPAN,slight_damage
2015,5,1,-5.462,151.875,55.0,7.5,PAPUA NEW GUINEA,serious damage
2015,5,7,27.809,86.066,15.0,7.3,NEPAL,serious damage
2015,5,11,27.839,140.493,664.0,7.8,JAPAN,serious damage
2015,6,23,5.987,116.541,10.0,6.0,MALAYSIA,slight_damage
2015,6,1,26.638,90.41,26.0,5.3,INDIA,minor damage
2015,7,1,37.6,78.2,10.0,6.4,CHINA,severe damage
2015,7,6,10.169,125.891,32.0,6.1,PHILIPPINES,severe damage
2015,7,4,-9.307,158.403,12.0,6.7,SOLOMON ISLANDS,severe damage
2015,7,2,-10.401,165.141,11.0,7.0,SOLOMON ISLANDS,serious damage
2015,7,20,33.856,73.193,17.0,5.1,PAKISTAN,minor damage
2015,7,4,52.214,-169.399,23.0,6.9,ALASKA,severe damage
2015,7,21,-2.629,138.528,48.0,7.0,INDONESIA,serious damage
2015,7,0,8.231,-77.315,12.0,5.9,COLOMBIA-PANAMA,slight_damage
2015,8,1,-2.141,28.897,11.0,5.8,RWANDA,slight_damage
2015,8,7,13.668,-88.478,10.0,4.5,EL SALVADOR,minor damage
2015,9,22,-31.573,-71.674,22.0,8.3,CHILE,great damage
2015,9,15,-0.59,131.27,10.0,6.6,INDONESIA,severe damage
2015,10,11,-25.442,-64.632,33.0,5.8,ARGENTINA,slight_damage
2015,10,9,36.524,70.368,231.0,7.5,AFGHANISTAN,serious damage
2015,11,3,-8.338,124.875,20.0,6.5,INDONESIA,severe damage
2015,11,6,8.477,-71.365,14.0,5.3,VENEZUELA,minor damage
2015,11,1,-29.439,-72.105,10.0,6.9,CHILE,severe damage
2015,11,20,31.001,128.873,12.0,6.7,JAPAN,severe damage
2015,11,7,38.67,20.6,11.0,6.5,GREECE,severe damage
2015,11,17,40.376,73.204,18.0,5.6,KYRGYZSTAN,slight_damage
2015,11,18,-8.899,158.422,13.0,6.8,SOLOMON ISLANDS,severe damage
2015,11,20,8.48,-71.42,5.0,5.1,VENEZUELA,minor damage
2015,11,22,-10.77,-71.41,636.0,7.6,PERU-BRAZIL,serious damage
2015,11,22,-10.07,-70.98,606.0,7.6,PERU-BRAZIL,serious damage
2015,12,7,38.211,72.78,22.0,7.2,TAJIKISTAN,serious damage
2015,12,19,15.802,-93.633,85.0,6.6,MEXICO,severe damage
2015,12,19,36.494,71.126,206.0,6.3,AFGHANISTAN; PAKISTAN,severe damage
2016,1,23,24.804,93.651,55.0,6.7,INDIA,severe damage
2016,1,23,-3.873,127.229,4.0,5.6,INDONESIA,slight_damage
2016,1,10,59.658,-153.452,126.0,7.1,ALASKA,serious damage
2016,1,4,35.649,-3.682,12.0,6.3,MOROCCO,severe damage
2016,2,19,22.97,120.46,10.0,6.4,TAIWAN,severe damage
2016,3,12,-4.952,94.33,24.0,7.8,INDONESIA,serious damage
2016,4,10,36.473,71.131,212.0,6.6,AFGHANISTAN,severe damage
2016,4,13,23.094,94.865,136.0,6.9,INDIA,severe damage
2016,4,16,32.791,130.754,10.0,7.0,JAPAN,serious damage
2016,4,23,0.35,-80.16,17.0,7.8,ECUADOR,serious damage
2016,4,19,-16.043,167.379,24.0,7.0,VANUATU ISLANDS,serious damage
2016,5,1,32.022,95.027,8.0,5.2,CHINA,minor damage
2016,5,17,26.085,99.575,51.0,4.8,CHINA,minor damage
2016,5,16,0.495,-79.616,30.0,6.9,ECUADOR,severe damage
2016,5,23,36.431,3.517,11.0,5.4,ALGERIA,minor damage
2016,6,22,-2.097,100.665,50.0,6.6,INDONESIA,severe damage
2016,6,19,1.279,126.371,31.0,6.3,INDONESIA,severe damage
2016,7,14,38.881,70.559,10.0,5.0,TAJIKISTAN,minor damage
2016,7,21,18.543,145.507,196.0,7.7,NORTHERN MARIANA ISLANDS,serious damage
2016,7,9,24.134,111.478,25.0,4.9,CHINA,minor damage
2016,7,23,-8.194,117.814,21.0,5.6,INDONESIA,slight_damage
2016,8,1,-22.477,173.117,16.0,7.2,NEW CALEDONIA,serious damage
2016,8,2,-15.64,-71.68,8.0,5.5,PERU,slight_damage
2016,8,7,-55.285,-31.877,10.0,7.4,SOUTH SANDWICH ISLANDS,serious damage
2016,8,9,40.394,143.68,10.0,6.0,JAPAN,slight_damage
2016,8,1,42.704,13.238,4.0,6.2,ITALY,severe damage
2016,8,10,20.923,94.569,82.0,6.8,MYANMAR (BURMA),severe damage
2016,9,16,-37.359,179.146,19.0,7.0,NEW ZEALAND,serious damage
2016,9,12,-1.036,31.618,40.0,5.9,TANZANIA,slight_damage
2016,9,13,42.008,21.488,13.0,5.1,BALKANS NW,minor damage
2016,9,11,35.781,129.216,13.0,5.4,SOUTH KOREA,minor damage
2016,9,16,-2.65,29.06,10.0,4.8,RWANDA,minor damage
2016,9,16,12.442,-86.515,8.0,5.5,NICARAGUA,slight_damage
2016,10,8,34.905,73.682,10.0,5.4,PAKISTAN,minor damage
2016,10,5,35.374,133.809,6.0,6.2,JAPAN,severe damage
2016,10,19,42.956,13.067,10.0,6.1,ITALY,severe damage
2016,10,6,42.84,13.11,9.0,6.6,ITALY,severe damage
2016,11,1,35.988,-96.805,3.0,5.0,OKLAHOMA,minor damage
2016,11,11,-42.737,173.054,15.0,7.8,NEW ZEALAND,serious damage
2016,11,20,37.393,141.387,9.0,6.9,JAPAN,severe damage
2016,11,18,11.96,-88.835,33.0,6.9,NICARAGUA,severe damage
2016,11,14,39.273,73.978,17.0,6.6,CHINA,severe damage
2016,11,23,27.802,86.532,10.0,5.4,NEPAL,minor damage
2016,11,20,51.613,16.157,5.0,4.2,POLAND,minor damage
2016,12,0,9.949,-83.807,1.0,5.3,COSTA RICA,minor damage
2016,12,22,-15.44,-70.93,10.0,6.2,PERU,severe damage
2016,12,22,5.283,96.168,13.0,6.5,INDONESIA,severe damage
2016,12,5,43.823,86.345,18.0,6.0,CHINA,slight_damage
2016,12,17,-10.681,161.327,40.0,7.8,SOLOMON ISLANDS,serious damage
2016,12,19,-10.749,161.132,20.0,6.9,SOLOMON ISLANDS,severe damage
2016,12,10,-4.505,153.522,95.0,7.9,PAPUA NEW GUINEA,serious damage
2016,12,7,0.93,-79.84,6.0,5.4,ECUADOR,minor damage
2016,12,14,-43.517,-74.391,30.0,7.6,CHILE,serious damage
2017,1,9,24.015,92.018,32.0,5.7,INDIA,slight_damage
2017,1,21,-19.373,176.052,12.0,6.9,FIJI ISLANDS,severe damage
2017,1,2,28.2,53.107,10.0,5.0,IRAN,minor damage
2017,1,22,-20.16,46.647,7.0,5.5,MADAGASCAR,slight_damage
2017,1,10,42.529,13.282,9.0,5.7,ITALY,slight_damage
2017,1,4,-6.246,155.172,135.0,7.9,PAPUA NEW GUINEA,serious damage
2017,2,3,39.599,26.065,10.0,5.3,TURKEY,minor damage
2017,2,13,3.449,-74.672,38.0,5.5,COLOMBIA,slight_damage
2017,2,22,25.191,63.264,29.0,6.3,PAKISTAN,severe damage
2017,2,14,9.907,125.452,15.0,6.5,PHILIPPINES,severe damage
2017,2,0,-8.44,30.031,30.0,5.9,ZAMBIA,slight_damage
2017,3,0,9.831,125.496,11.0,5.7,PHILIPPINES,slight_damage
2017,3,14,17.399,96.0,10.0,5.1,MYANMAR (BURMA),minor damage
2017,3,23,-8.492,115.323,112.0,5.6,INDONESIA,slight_damage
2017,3,23,25.938,99.841,28.0,5.0,CHINA,minor damage
2017,4,6,35.776,60.436,13.0,6.1,IRAN,severe damage
2017,4,7,13.77,120.935,14.0,5.9,PHILIPPINES,slight_damage
2017,4,23,13.766,-89.155,10.0,4.8,EL SALVADOR,minor damage
2017,4,21,-33.038,-72.062,28.0,6.9,CHILE,severe damage
2017,4,20,5.504,125.066,26.0,6.9,PHILIPPINES,severe damage
2017,5,12,59.852,-136.677,1.0,6.2,ALASKA,severe damage
2017,5,4,39.494,71.444,11.0,6.0,KYRGYZSTAN,slight_damage
2017,5,21,37.643,75.31,8.0,5.4,CHINA,minor damage
2017,5,3,39.816,48.57,63.0,5.1,IRAN,minor damage
2017,5,18,37.769,57.206,8.0,5.6,IRAN,slight_damage
2017,5,9,-3.043,32.888,10.0,4.4,TANZANIA,minor damage
2017,5,11,38.764,27.778,3.0,4.9,TURKEY,minor damage
2017,5,14,-1.292,120.431,12.0,6.6,INDONESIA,severe damage
2017,6,12,38.93,26.365,12.0,6.3,GREECE,severe damage
2017,6,7,14.909,-92.009,93.0,6.9,GUATEMALA,severe damage
2017,6,4,27.64,85.17,0.0,3.2,NEPAL,minor damage
2017,6,12,13.717,-90.972,38.0,6.8,GUATEMALA,severe damage
2017,6,2,-19.45,34.488,27.0,5.6,MOZAMBIQUE,slight_damage
2017,7,8,11.127,124.629,11.0,6.5,PHILIPPINES,severe damage
2017,7,23,54.443,168.857,10.0,7.7,RUSSIA,serious damage
2017,7,2,-16.416,-73.636,44.0,6.4,PERU,severe damage
2017,7,22,36.929,27.414,7.0,6.6,TURKEY,severe damage
2017,8,7,-33.201,-70.614,99.0,5.4,CHILE,minor damage
2017,8,13,33.193,103.855,9.0,6.5,CHINA,severe damage
2017,8,23,44.302,82.832,20.0,6.3,CHINA,severe damage
2017,8,21,-16.299,-73.474,41.0,5.6,PERU,slight_damage
2017,8,16,-10.721,-74.566,32.0,5.8,PERU,slight_damage
2017,8,18,40.783,13.939,3.0,4.2,ITALY,minor damage
2017,8,22,10.954,124.707,17.0,5.0,PHILIPPINES,minor damage
2017,9,4,14.761,-94.103,46.0,8.2,MEXICO,great damage
2017,9,18,18.339,-98.68,39.0,7.1,MEXICO,serious damage
2017,9,12,16.626,-95.078,10.0,6.1,MEXICO,severe damage
2017,9,20,7.562,124.743,8.0,5.7,PHILIPPINES,slight_damage
2017,10,0,-21.697,169.149,24.0,6.7,NEW CALEDONIA,severe damage
2017,10,11,-3.745,127.752,6.0,6.1,INDONESIA,severe damage
2017,11,2,-21.648,168.859,22.0,6.6,NEW CALEDONIA,severe damage
2017,11,18,34.911,45.959,19.0,7.3,IRAN,serious damage
2017,11,2,9.515,-84.487,19.0,6.5,COSTA RICA,severe damage
2017,11,5,36.074,129.27,10.0,5.5,SOUTH KOREA,slight_damage
2017,11,22,29.833,94.984,8.0,6.4,CHINA,severe damage
2017,11,16,2.465,128.148,8.0,5.8,INDONESIA,slight_damage
2017,11,9,-21.638,168.673,14.0,6.3,NEW CALEDONIA,severe damage
2017,11,15,-21.503,168.598,13.0,6.6,NEW CALEDONIA,severe damage
2017,11,22,-21.325,168.672,10.0,7.0,NEW CALEDONIA,serious damage
2017,11,9,29.349,108.058,10.0,5.1,CHINA,minor damage
2017,12,2,30.746,57.307,9.0,6.1,IRAN,severe damage
2017,12,16,-7.492,108.174,90.0,6.5,INDONESIA,severe damage
2017,12,19,35.649,50.962,10.0,4.9,IRAN,minor damage
2017,12,21,35.716,51.256,10.0,4.0,IRAN,minor damage
2018,1,10,42.66,19.862,10.0,5.1,BALKANS NW,minor damage
2018,1,15,34.585,45.77,10.0,5.0,IRAN,minor damage
2018,1,0,53.2,6.6,0.0,3.4,THE NETHERLANDS,minor damage
2018,1,2,17.483,-83.52,19.0,7.5,HONDURAS,serious damage
2018,1,6,33.713,45.724,10.0,5.5,IRAN,slight_damage
2018,1,9,-15.982,-74.512,38.0,7.1,PERU,serious damage
2018,1,6,-7.092,105.963,48.0,5.9,INDONESIA,slight_damage
2018,1,9,56.004,-149.166,14.0,7.9,ALASKA,serious damage
2018,1,7,36.526,70.851,194.0,6.2,AFGHANISTAN; PAKISTAN,severe damage
2018,1,23,-1.744,-77.672,21.0,5.2,ECUADOR,minor damage
2018,2,15,24.134,121.659,17.0,6.4,TAIWAN,severe damage
2018,2,23,16.386,-97.979,22.0,7.2,MEXICO,serious damage
2018,2,17,-6.07,142.754,25.0,7.5,PAPUA NEW GUINEA,serious damage
2018,2,2,-6.17,142.468,16.0,6.1,PAPUA NEW GUINEA,severe damage
2018,3,19,-6.331,142.599,10.0,6.0,PAPUA NEW GUINEA,slight_damage
2018,3,23,36.473,-97.722,5.0,4.2,OKLAHOMA,minor damage
2018,3,14,-6.304,142.612,20.0,6.7,PAPUA NEW GUINEA,severe damage
2018,4,8,34.403,45.748,10.0,5.0,IRAN,minor damage
2018,4,9,8.346,-71.719,10.0,4.9,VENEZUELA,minor damage
2018,4,5,-5.838,142.531,18.0,6.3,PAPUA NEW GUINEA,severe damage
2018,4,16,35.259,132.553,10.0,5.7,JAPAN,slight_damage
2018,4,3,43.066,13.052,10.0,4.7,ITALY,minor damage
2018,4,6,-7.248,109.654,10.0,4.5,INDONESIA,minor damage
2018,4,0,37.596,38.514,10.0,5.2,TURKEY,minor damage
2018,5,4,30.705,51.49,8.0,5.3,IRAN,minor damage
2018,5,11,-26.4,27.5,0.0,2.1,SOUTH AFRICA,limited damage
2018,5,22,19.313,-154.998,2.0,6.9,HAWAIIAN ISLANDS,severe damage
2018,5,8,50.124,18.683,1.0,4.1,POLAND,minor damage
2018,5,6,31.444,140.193,10.0,5.4,JAPAN,minor damage
2018,5,19,13.104,-88.062,10.0,5.4,EL SALVADOR,minor damage
2018,5,10,36.994,71.382,116.0,6.2,AFGHANISTAN,severe damage
2018,5,15,-12.776,45.581,17.0,5.9,COMOROS,slight_damage
2018,5,17,45.236,124.642,10.0,5.3,CHINA,minor damage
2018,6,18,41.526,46.786,22.0,5.3,AZERBAIJAN,minor damage
2018,6,9,1.067,-77.272,11.0,4.9,COLOMBIA,minor damage
2018,6,13,-7.001,113.888,10.0,4.6,INDONESIA,minor damage
2018,6,22,34.825,135.639,10.0,5.5,JAPAN,slight_damage
2018,7,7,-0.969,100.769,10.0,5.2,INDONESIA,minor damage
2018,7,10,34.591,46.166,12.0,5.8,IRAN,slight_damage
2018,7,22,-8.24,116.508,14.0,6.4,INDONESIA,severe damage
2018,8,11,-8.258,116.438,34.0,6.9,INDONESIA,severe damage
2018,8,5,-8.307,116.23,15.0,5.9,INDONESIA,slight_damage
2018,8,17,24.298,102.91,10.0,5.0,CHINA,minor damage
2018,8,0,-18.113,-178.153,600.0,8.2,FIJI ISLANDS,great damage
2018,8,4,-8.337,116.599,16.0,6.3,INDONESIA,severe damage
2018,8,14,-8.319,116.627,21.0,6.9,INDONESIA,severe damage
2018,8,21,10.773,-62.902,146.0,7.3,VENEZUELA,serious damage
2018,8,22,34.611,46.242,10.0,6.0,IRAN,slight_damage
2018,8,3,-22.03,170.126,21.0,7.1,NEW CALEDONIA,serious damage
2018,9,18,42.686,141.929,35.0,6.6,JAPAN,severe damage
2018,9,15,-18.474,179.35,670.0,7.9,FIJI ISLANDS,serious damage
2018,9,6,28.326,59.32,10.0,5.6,IRAN,slight_damage
2018,9,2,23.332,101.578,8.0,5.7,CHINA,slight_damage
2018,9,4,26.371,90.161,10.0,5.3,INDIA,minor damage
2018,9,7,-0.401,119.771,4.0,6.1,INDONESIA,severe damage
2018,9,10,-0.256,119.846,20.0,7.5,INDONESIA,serious damage
2018,10,0,20.034,-73.013,24.0,5.9,HAITI,slight_damage
2018,10,18,-7.453,114.455,9.0,6.0,INDONESIA,slight_damage
2018,10,1,-21.743,169.522,17.0,6.5,NEW CALEDONIA,severe damage
2018,10,22,37.52,20.557,14.0,6.8,GREECE,severe damage
2018,11,23,-2.907,119.392,14.0,5.5,INDONESIA,slight_damage
2018,11,16,34.361,45.744,18.0,6.3,IRAN,severe damage
2018,11,14,35.808,68.687,22.0,4.9,AFGHANISTAN,minor damage
2018,11,17,61.316,-149.925,54.0,7.0,ALASKA,serious damage
2018,12,4,-21.95,169.427,10.0,7.5,NEW CALEDONIA,serious damage
2018,12,20,-16.416,168.22,11.0,5.4,VANUATU ISLANDS,minor damage
2018,12,4,28.295,105.013,18.0,5.3,CHINA,minor damage
2018,12,5,-20.643,32.803,16.0,5.6,MOZAMBIQUE; ZIMBABWE,slight_damage
2018,12,2,37.63,15.1,1.0,5.0,ITALY,minor damage
2019,1,0,28.19,104.918,10.0,4.8,CHINA,minor damage
2019,1,13,34.125,45.679,14.0,5.6,IRAN,slight_damage
2019,1,8,51.547,16.111,1.0,3.7,POLAND,minor damage
2019,1,1,-30.04,-71.382,63.0,6.7,CHILE,severe damage
2019,1,22,50.11,18.456,5.0,3.9,POLAND,minor damage
2019,1,12,3.035,-75.738,10.0,5.6,COLOMBIA,slight_damage
2019,2,10,19.9,72.8,5.0,3.6,INDIA,minor damage
2019,2,16,14.68,-92.453,66.0,6.7,MEXICO,severe damage
2019,2,19,40.896,48.607,10.0,5.0,AZERBAIJAN,minor damage
2019,2,10,-2.186,-77.051,145.0,7.5,ECUADOR,serious damage
2019,2,5,29.47,104.609,10.0,4.9,CHINA,minor damage
2019,2,23,-1.323,101.578,10.0,5.4,INDONESIA,minor damage
2019,3,8,-14.713,-70.155,267.0,7.0,PERU,serious damage
2019,3,7,-8.418,116.521,10.0,5.6,INDONESIA,slight_damage
2019,3,9,-7.914,32.109,22.0,5.5,TANZANIA,slight_damage
2019,4,11,-1.852,122.553,18.0,6.8,INDONESIA,severe damage
2019,4,5,23.989,121.693,20.0,6.1,TAIWAN,severe damage
2019,4,9,14.924,120.497,20.0,6.1,PHILIPPINES,severe damage
2019,5,21,-6.977,146.44,127.0,7.2,PAPUA NEW GUINEA,serious damage
2019,5,12,-4.051,152.597,10.0,7.6,PAPUA NEW GUINEA,serious damage
2019,5,22,45.205,124.611,17.0,4.8,CHINA,minor damage
2019,5,3,53.394,6.586,10.0,3.2,THE NETHERLANDS,minor damage
2019,5,7,-5.796,-75.298,110.0,8.0,PERU,great damage
2019,5,9,13.199,-89.306,58.0,6.6,EL SALVADOR,severe damage
2019,6,4,40.501,20.722,10.0,5.2,ALBANIA,minor damage
2019,6,0,-30.056,-72.082,11.0,6.4,CHILE,severe damage
2019,6,22,-30.805,-178.095,34.0,7.2,KERMADEC ISLANDS,serious damage
2019,6,14,28.405,104.957,10.0,5.8,CHINA,slight_damage
2019,6,13,38.646,139.472,12.0,6.4,JAPAN,severe damage
2019,7,12,50.287,18.997,0.0,3.1,POLAND,minor damage
2019,7,17,35.705,-117.506,11.0,6.4,CALIFORNIA,severe damage
2019,7,3,35.766,-117.605,8.0,7.1,CALIFORNIA,serious damage
2019,7,7,31.775,49.542,10.0,5.7,IRAN,slight_damage
2019,7,12,6.802,125.169,24.0,5.6,PHILIPPINES,slight_damage
2019,7,20,9.334,126.04,14.0,5.8,PHILIPPINES,slight_damage
2019,7,9,-0.529,128.093,10.0,7.3,INDONESIA,serious damage
2019,7,11,38.115,23.505,10.0,5.3,GREECE,minor damage
2019,7,19,20.0,72.9,10.0,3.8,INDIA,minor damage
2019,7,23,20.807,121.986,10.0,6.0,PHILIPPINES,slight_damage
2019,8,12,-7.267,104.825,53.0,6.9,INDONESIA,severe damage
2019,8,21,24.475,121.947,10.0,5.9,TAIWAN,slight_damage
2019,8,11,37.948,29.697,10.0,5.8,TURKEY,slight_damage
2019,9,22,29.573,105.064,10.0,5.1,CHINA,minor damage
2019,9,14,41.381,19.454,10.0,5.6,ALBANIA,slight_damage
2019,9,11,33.106,73.766,10.0,5.6,PAKISTAN,slight_damage
2019,9,23,-3.45,128.347,18.0,6.5,INDONESIA,severe damage
2019,9,10,40.89,28.173,10.0,5.7,TURKEY,slight_damage
2019,9,16,-40.815,-72.002,129.0,6.1,CHILE,severe damage
2019,9,15,-35.473,-73.162,11.0,6.8,CHILE,severe damage
2019,10,4,-3.65,128.216,54.0,5.0,INDONESIA,minor damage
2019,10,11,6.712,125.005,14.0,6.4,PHILIPPINES,severe damage
2019,10,1,6.802,125.04,15.0,6.6,PHILIPPINES,severe damage
2019,10,1,6.91,125.156,10.0,6.5,PHILIPPINES,severe damage
2019,11,22,37.808,47.558,10.0,0.0,IRAN,limited damage
2019,11,10,44.612,4.638,10.0,4.8,FRANCE,minor damage
2019,11,10,-3.61,128.299,50.0,5.0,INDONESIA,minor damage
2019,11,16,1.6,126.416,33.0,7.1,INDONESIA,serious damage
2019,11,13,7.625,124.912,0.0,5.9,PHILIPPINES,slight_damage
2019,11,1,22.96,106.711,10.0,5.0,CHINA,minor damage
2019,11,2,41.521,19.559,20.0,6.4,ALBANIA,severe damage
2019,12,6,6.708,125.188,22.0,6.8,PHILIPPINES,severe damage
2019,12,0,29.639,104.946,10.0,5.2,CHINA,minor damage
2020,1,8,17.916,-66.813,10.0,6.4,PUERTO RICO,severe damage
2020,1,13,39.831,77.106,6.0,6.0,CHINA,slight_damage
2020,1,17,38.39,39.081,12.0,6.7,TURKEY,severe damage
2020,1,19,19.44,-78.755,10.0,7.7,CUBA,serious damage
2020,2,16,38.482,44.367,10.0,6.0,TURKEY,slight_damage
2020,3,10,-6.808,106.676,23.0,5.0,INDONESIA,minor damage
2020,3,13,40.751,-112.078,12.0,5.7,UTAH,slight_damage
2020,3,5,45.897,15.966,10.0,5.4,BALKANS NW,minor damage
2020,3,2,48.986,157.693,57.0,7.5,RUSSIA,serious damage
2020,4,12,33.124,98.916,10.0,5.3,CHINA,minor damage
2020,5,12,34.205,25.712,17.0,6.6,GREECE,severe damage
2020,5,20,35.725,52.044,10.0,4.6,IRAN,minor damage
2020,5,13,27.296,103.281,10.0,5.2,CHINA,minor damage
2020,5,5,-8.058,114.242,0.0,0.0,INDONESIA,limited damage
2020,6,8,2.923,128.248,107.0,6.4,INDONESIA,severe damage
2020,6,5,-9.634,-78.591,57.0,4.5,PERU,minor damage
2020,6,14,39.421,40.697,10.0,5.9,TURKEY,slight_damage
2020,6,12,-33.294,-177.838,10.0,7.4,KERMADEC ISLANDS,serious damage
2020,6,15,16.029,-95.901,26.0,7.4,MEXICO,serious damage
2020,6,10,38.558,44.023,10.0,5.4,TURKEY,minor damage
2020,7,2,-7.843,147.766,80.0,7.0,PAPUA NEW GUINEA,serious damage
2020,7,6,55.03,-158.522,28.0,7.8,ALASKA,serious damage
2020,7,5,20.872,104.541,10.0,4.8,VIETNAM,minor damage
2020,8,12,36.476,-81.094,8.0,5.1,NORTH CAROLINA,minor damage
2020,8,0,12.021,124.123,10.0,6.6,PHILIPPINES,severe damage
2020,10,20,54.608,-159.655,33.0,7.6,ALASKA,serious damage
2020,10,11,37.918,26.79,21.0,7.0,GREECE,serious damage
2020,12,21,-39.343,-74.99,10.0,6.7,CHILE,severe damage
2020,12,11,45.422,16.255,10.0,6.4,BALKANS NW,severe damage
2021,1,18,-2.976,118.901,18.0,6.2,INDONESIA,severe damage
2021,1,21,26.926,55.186,8.0,5.5,IRAN,slight_damage
2021,1,2,-31.83,-68.806,20.0,6.4,ARGENTINA,severe damage
2021,1,23,-61.825,-55.494,10.0,6.9,SCOTIA SEA,severe damage
2021,2,13,-23.054,171.601,10.0,7.7,NEW CALEDONIA,serious damage
2021,2,17,38.132,73.569,91.0,5.9,PAKISTAN,slight_damage
2021,2,14,37.745,141.749,49.0,7.1,JAPAN,serious damage
2021,2,18,30.839,51.365,7.0,5.4,IRAN,minor damage
2021,3,22,6.239,-76.098,10.0,5.1,COLOMBIA,minor damage
2021,3,10,39.764,22.176,10.0,6.3,GREECE,severe damage
2021,3,13,-37.563,179.444,20.0,7.3,NEW ZEALAND,serious damage
2021,3,17,-29.613,-177.843,55.0,7.4,KERMADEC ISLANDS,serious damage
2021,3,19,-29.74,-177.267,19.0,8.1,KERMADEC ISLANDS,great damage
2021,3,0,36.915,5.199,8.0,6.0,ALGERIA,slight_damage
2021,3,9,38.452,141.648,43.0,7.0,JAPAN,serious damage
2021,3,21,41.812,81.155,10.0,5.4,CHINA,minor damage
2021,4,7,-8.562,112.519,82.0,6.0,INDONESIA,slight_damage
2021,4,2,26.782,92.436,34.0,6.0,INDIA,slight_damage
2021,5,13,25.761,100.011,9.0,6.1,CHINA,severe damage
2021,5,18,34.598,98.251,10.0,7.3,CHINA,serious damage
2021,5,9,-1.601,29.4,10.0,4.7,RWANDA,minor damage
2021,6,8,-3.086,28.259,10.0,5.0,CONGO,minor damage
2021,6,4,-3.593,129.503,10.0,5.8,INDONESIA,slight_damage
2021,6,2,-12.687,-76.721,50.0,5.8,PERU,slight_damage
2021,7,2,38.959,70.572,16.0,5.8,TAJIKISTAN,slight_damage
2021,7,6,55.325,-157.841,32.0,8.2,ALASKA PENINSULA,great damage
2021,7,17,-4.934,-80.602,32.0,6.2,PERU,severe damage
2021,8,17,6.455,126.742,65.0,7.1,PHILIPPINES,serious damage
2021,8,18,-57.596,-25.187,63.0,7.5,SOUTH SANDWICH ISLANDS,serious damage
2021,8,18,-58.416,-25.321,48.0,8.1,SOUTH SANDWICH ISLANDS,great damage
2021,8,12,18.408,-73.475,10.0,7.2,HAITI,serious damage
